priming,extra_with_indentation_priming,scrambled_lines,prompt,codex_output,problem
,False,"for index in range(start, end+1):
def isLevel(elList, start, end):
max = elList[start]
min = max
max = value
return (max-min) <= 10
if value < min:
if value > max:
value = elList[index]
min = value","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
def isLevel(elList, start, end):
max = elList[start]
min = max
max = value
return (max-min) <= 10
if value < min:
if value > max:
value = elList[index]
min = value
# Solution
","def isLevel(elList, start, end):
max = elList[start]
min = max
for index in range(start, end+1):
value = elList[index]
if value > max:
max = value
if value < min:
min = value
return (max-min) <= 10
",Ericson2018figure5
,False,"for index in range(start, end+1):
def isLevel(elList, start, end):
min = value
max = elList[start]
if value < min:
min = max
if value > max:
value = elList[index]
max = value
return (max-min) <= 10","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
def isLevel(elList, start, end):
min = value
max = elList[start]
if value < min:
min = max
if value > max:
value = elList[index]
max = value
return (max-min) <= 10
# Solution
","def isLevel(elList, start, end):
    min = elList[start]
    max = elList[start]
    for index in range(start, end+1):
        value = elList[index]
        if value < min:
            min = value
        if value > max:
            max = value
    return (max-min) <= 10
",Ericson2018figure5
,False,"for index in range(start, end+1):
def isLevel(elList, start, end):
value = elList[index]
min = value
max = value
min = max
if value > max:
return (max-min) <= 10
max = elList[start]
if value < min:","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
def isLevel(elList, start, end):
value = elList[index]
min = value
max = value
min = max
if value > max:
return (max-min) <= 10
max = elList[start]
if value < min:
# Solution
","def isLevel(elList, start, end):
    min = elList[start]
    max = elList[start]
    for index in range(start, end+1):
        value = elList[index]
        if value > max:
            max = value
        if value < min:
            min = value
    return (max-min) <= 10
",Ericson2018figure5
,False,"for index in range(start, end+1):
if value < min:
min = max
max = value
min = value
def isLevel(elList, start, end):
max = elList[start]
return (max-min) <= 10
value = elList[index]
if value > max:","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
if value < min:
min = max
max = value
min = value
def isLevel(elList, start, end):
max = elList[start]
return (max-min) <= 10
value = elList[index]
if value > max:
# Solution
",,Ericson2018figure5
,False,"for index in range(start, end+1):
if value < min:
value = elList[index]
if value > max:
min = max
max = value
def isLevel(elList, start, end):
min = value
max = elList[start]
return (max-min) <= 10","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
if value < min:
value = elList[index]
if value > max:
min = max
max = value
def isLevel(elList, start, end):
min = value
max = elList[start]
return (max-min) <= 10
# Solution
","def isLevel(elList, start, end):
min = elList[start]
max = elList[start]
for index in range(start, end+1):
value = elList[index]
if value < min:
min = value
if value > max:
max = value
return (max-min) <= 10
",Ericson2018figure5
,False,"for index in range(start, end+1):
if value > max:
return (max-min) <= 10
min = value
def isLevel(elList, start, end):
max = value
min = max
value = elList[index]
if value < min:
max = elList[start]","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
if value > max:
return (max-min) <= 10
min = value
def isLevel(elList, start, end):
max = value
min = max
value = elList[index]
if value < min:
max = elList[start]
# Solution
","def isLevel(elList, start, end):
max = elList[start]
min = max
for index in range(start, end+1):
value = elList[index]
if value > max:
max = value
if value < min:
min = value
return (max-min) <= 10
",Ericson2018figure5
,False,"for index in range(start, end+1):
max = value
if value < min:
min = max
def isLevel(elList, start, end):
min = value
value = elList[index]
max = elList[start]
return (max-min) <= 10
if value > max:","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
max = value
if value < min:
min = max
def isLevel(elList, start, end):
min = value
value = elList[index]
max = elList[start]
return (max-min) <= 10
if value > max:
# Solution
","
",Ericson2018figure5
,False,"for index in range(start, end+1):
max = value
if value > max:
min = max
min = value
max = elList[start]
return (max-min) <= 10
def isLevel(elList, start, end):
if value < min:
value = elList[index]","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
max = value
if value > max:
min = max
min = value
max = elList[start]
return (max-min) <= 10
def isLevel(elList, start, end):
if value < min:
value = elList[index]
# Solution
","def isLevel(elList, start, end):
    max = elList[start]
    min = max
    for index in range(start, end+1):
        value = elList[index]
        if value > max:
            max = value
        if value < min:
            min = value
    return (max-min) <= 10
",Ericson2018figure5
,False,"for index in range(start, end+1):
max = value
value = elList[index]
if value > max:
def isLevel(elList, start, end):
if value < min:
min = max
max = elList[start]
return (max-min) <= 10
min = value","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
max = value
value = elList[index]
if value > max:
def isLevel(elList, start, end):
if value < min:
min = max
max = elList[start]
return (max-min) <= 10
min = value
# Solution
","def isLevel(elList, start, end):
max = elList[start]
min = max
for index in range(start, end+1):
value = elList[index]
if value > max:
max = value
if value < min:
min = value
return (max-min) <= 10
",Ericson2018figure5
,False,"for index in range(start, end+1):
min = value
def isLevel(elList, start, end):
if value < min:
max = value
min = max
value = elList[index]
max = elList[start]
if value > max:
return (max-min) <= 10","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
for index in range(start, end+1):
min = value
def isLevel(elList, start, end):
if value < min:
max = value
min = max
value = elList[index]
max = elList[start]
if value > max:
return (max-min) <= 10
# Solution
","def isLevel(elList, start, end):
max = elList[start]
min = max
for index in range(start, end+1):
value = elList[index]
if value < min:
min = value
if value > max:
max = value
return (max-min) <= 10
",Ericson2018figure5
,False,"if value < min:
def isLevel(elList, start, end):
if value > max:
max = value
min = value
value = elList[index]
for index in range(start, end+1):
return (max-min) <= 10
max = elList[start]
min = max","# Problem description
write a function to return true if the difference between the maximum and minimum value between a given start and end index (inclusive) was 10 or less.
# Scrambled lines
if value < min:
def isLevel(elList, start, end):
if value > max:
max = value
min = value
value = elList[index]
for index in range(start, end+1):
return (max-min) <= 10
max = elList[start]
min = max
# Solution
","def isLevel(elList, start, end):
    max = elList[start]
    min = max
    for index in range(start, end+1):
        value = elList[index]
        if value < min:
            min = value
        if value > max:
            max = value
    return (max-min) <= 10
",Ericson2018figure5
